timestamp,station,year,month,day,hour,pm2_5_ug_m3,pm10_ug_m3,so2_ug_m3,no2_ug_m3,co_ug_m3,o3_ug_m3,temperature_c,pressure_hpa,dew_point_c,rain_mm,wind_direction,wind_speed_m_s,missing_measurements
2016-10-31T10:00,dingling,2016,10,31,10,5,14,2,2,200,53,2.3,1030.6,-18.4,0,NW,4.2,0
2016-10-31T11:00,aotizhongxin,2016,10,31,11,3,6,6,11,200,51,3.3,1035.1,-18.8,0,NW,3.1,0
2016-10-31T11:00,dingling,2016,10,31,11,10,18,3,5,300,52,3.5,1029.9,-18,0,NW,3.9,0
2016-10-31T12:00,aotizhongxin,2016,10,31,12,7,16,7,9,200,57,4.2,1033.9,-18.1,0,NNW,3.5,0
2016-10-31T12:00,dingling,2016,10,31,12,9,111,4,3,300,55,4.5,1028.7,-17.2,0,WNW,3.7,0
2016-10-31T13:00,aotizhongxin,2016,10,31,13,3,17,6,8,200,60,5.2,1032.6,-17.3,0,NW,3.7,0
2016-10-31T13:00,dingling,2016,10,31,13,7,19,4,2,300,58,5.1,1027.4,-18,0,NW,4.6,0
2016-10-31T14:00,aotizhongxin,2016,10,31,14,3,6,7,7,200,63,5.8,1031.7,-18.9,0,NW,3.8,0
2016-10-31T14:00,dingling,2016,10,31,14,8,26,4,4,300,60,5.9,1026.5,-17.4,0,WNW,4.8,0
2016-10-31T15:00,aotizhongxin,2016,10,31,15,3,10,7,8,200,66,6.2,1031.1,-17.1,0,N,2.9,0
2016-10-31T15:00,dingling,2016,10,31,15,14,39,3,4,300,64,6,1026.1,-17.3,0,WNW,4.4,0
2016-10-31T16:00,aotizhongxin,2016,10,31,16,12,30,7,10,200,69,6,1031.2,-18,0,NW,3.5,0
2016-10-31T16:00,dingling,2016,10,31,16,,27,2,4,300,67,5.8,1026.1,-16.8,0,WNW,3.7,1
2016-10-31T17:00,aotizhongxin,2016,10,31,17,6,24,7,15,200,63,5.3,1031.2,-17.8,0,NW,3.9,0
2016-10-31T17:00,dingling,2016,10,31,17,11,26,2,5,200,62,4.5,1026.1,-16.6,0,W,3.8,0
2016-10-31T18:00,aotizhongxin,2016,10,31,18,17,35,6,26,300,50,4.7,1031.6,-16.4,0,NW,2.6,0
2016-10-31T18:00,dingling,2016,10,31,18,9,31,2,5,200,59,3.6,1026.5,-16.2,0,W,2.8,0
2016-10-31T19:00,aotizhongxin,2016,10,31,19,10,34,7,42,400,32,4.4,1032.2,-15.5,0,WNW,2.1,0
2016-10-31T19:00,dingling,2016,10,31,19,11,30,2,8,200,55,3.5,1027,-15.7,0,WNW,2.6,0
2016-10-31T20:00,aotizhongxin,2016,10,31,20,15,31,7,47,400,26,3.8,1032.6,-14,0,WNW,1.4,0
2016-10-31T20:00,dingling,2016,10,31,20,20,54,2,10,400,38,1.3,1027.5,-13.2,0,N,0.9,0
2016-10-31T21:00,aotizhongxin,2016,10,31,21,14,32,7,59,500,12,3,1032.7,-12.9,0,W,1,0
2016-10-31T21:00,dingling,2016,10,31,21,21,39,2,11,500,28,-0.5,1027.6,-11,0,N,1.3,0
2016-10-31T22:00,aotizhongxin,2016,10,31,22,10,29,7,56,500,13,1.3,1033.2,-10.8,0,W,1.2,0
2016-10-31T22:00,dingling,2016,10,31,22,25,43,2,12,500,22,-1.4,1028.1,-10,0,NE,0.7,0
2016-10-31T23:00,aotizhongxin,2016,10,31,23,13,21,6,49,400,18,3,1033.3,-13.8,0,WNW,1.4,0
2016-10-31T23:00,dingling,2016,10,31,23,25,36,2,10,500,24,-1.4,1028.2,-10.2,0,NNW,1.4,0
2016-11-01T00:00,aotizhongxin,2016,11,1,0,4,31,5,43,300,24,1.8,1033.2,-11.7,0,WNW,1.1,0
2016-11-01T00:00,dingling,2016,11,1,0,40,41,2,17,1000,19,-2.4,1028.1,-10,0,NW,1.2,0
2016-11-01T01:00,aotizhongxin,2016,11,1,1,17,38,5,60,300,7,0.3,1033.1,-10.3,0,WNW,1,0
2016-11-01T01:00,dingling,2016,11,1,1,29,37,2,15,600,24,-1.5,1028,-10.8,0,N,1.7,0
2016-11-01T02:00,aotizhongxin,2016,11,1,2,19,19,5,67,400,2,-1.6,1033,-7.9,0,W,0.5,0
2016-11-01T02:00,dingling,2016,11,1,2,20,30,2,11,600,25,-1.8,1027.9,-10.9,0,N,2,0
2016-11-01T03:00,aotizhongxin,2016,11,1,3,11,24,8,68,500,2,-2.6,1032.5,-7.3,0,,0.1,1
2016-11-01T03:00,dingling,2016,11,1,3,20,29,2,11,400,24,-0.7,1027.5,-12,0,NNE,0.9,0
2016-11-01T04:00,aotizhongxin,2016,11,1,4,15,47,7,65,600,2,-2.2,1032.4,-7.9,0,W,1,0
2016-11-01T04:00,dingling,2016,11,1,4,18,23,2,12,400,26,-2.4,1027.3,-10.2,0,NNW,1.9,0
2016-11-01T05:00,aotizhongxin,2016,11,1,5,13,25,5,66,600,2,-2.7,1032.2,-6.7,0,WSW,0.4,0
2016-11-01T05:00,dingling,2016,11,1,5,13,21,2,15,400,28,-3.7,1027.1,-9.3,0,S,0.3,0
2016-11-01T06:00,aotizhongxin,2016,11,1,6,15,37,6,67,600,2,-3.4,1032.4,-6.4,0,ENE,1.2,0
2016-11-01T06:00,dingling,2016,11,1,6,13,24,3,19,400,27,-3.4,1027.2,-9.4,0,NW,1.3,0
2016-11-01T07:00,aotizhongxin,2016,11,1,7,26,34,8,66,700,2,-3.2,1032.3,-6,0,NE,0.7,0
2016-11-01T07:00,dingling,2016,11,1,7,23,35,5,36,400,15,-2.5,1027.2,-10.5,0,NNE,1.5,0
2016-11-01T08:00,aotizhongxin,2016,11,1,8,30,44,9,65,900,2,-0.8,1032.7,-4.9,0,ENE,0.9,0
2016-11-01T08:00,dingling,2016,11,1,8,27,44,7,38,600,15,-0.3,1027.2,-10,0,WNW,1.5,0
2016-11-01T09:00,aotizhongxin,2016,11,1,9,20,46,11,60,800,5,3.3,1032.6,-9,0,SE,0.9,0
2016-11-01T09:00,dingling,2016,11,1,9,25,33,13,30,600,27,1.9,1027.2,-11.3,0,WNW,1.1,0
2016-11-01T10:00,aotizhongxin,2016,11,1,10,21,21,12,49,700,16,4.4,1032.1,-10.9,0,SSW,0.8,0
2016-11-01T10:00,dingling,2016,11,1,10,26,42,12,35,600,23,3.3,1026.8,-14,0,SW,1.1,0
2016-11-01T11:00,aotizhongxin,2016,11,1,11,24,44,12,49,700,22,5.6,1031.3,-10.2,0,N,0.9,0
2016-11-01T11:00,dingling,2016,11,1,11,23,24,9,25,400,35,4,1026,-12.5,0,S,1.1,0
2016-11-01T12:00,aotizhongxin,2016,11,1,12,36,74,12,61,700,22,6.4,1030.1,-9.5,0,WSW,1.8,0
2016-11-01T12:00,dingling,2016,11,1,12,20,25,7,27,400,37,4.9,1025,-12.1,0,WSW,1.3,0
2016-11-01T13:00,aotizhongxin,2016,11,1,13,49,82,13,55,600,30,6.5,1029,-8.3,0,WSW,3.1,0
2016-11-01T13:00,dingling,2016,11,1,13,29,53,9,40,600,33,6.3,1023.6,-10.5,0,ESE,2.1,0
2016-11-01T14:00,aotizhongxin,2016,11,1,14,58,85,17,41,600,49,7.4,1027.7,-8.7,0,WSW,3.3,0
2016-11-01T14:00,dingling,2016,11,1,14,35,63,8,38,400,37,6.8,1022.4,-9.6,0,SSE,2,0
2016-11-01T15:00,aotizhongxin,2016,11,1,15,63,78,20,41,600,50,7.6,1026.9,-8.1,0,WSW,3.1,0
2016-11-01T15:00,dingling,2016,11,1,15,40,59,8,49,500,31,7.1,1021.8,-10.2,0,SE,1.5,0
2016-11-01T16:00,aotizhongxin,2016,11,1,16,66,82,20,43,600,54,7.6,1026.5,-7.7,0,SW,2,0
2016-11-01T16:00,dingling,2016,11,1,16,41,71,7,51,500,32,6.7,1021.4,-9.3,0,S,1.9,0
2016-11-01T17:00,aotizhongxin,2016,11,1,17,57,90,18,47,600,53,6.7,1026.3,-8.1,0,WSW,2,0
2016-11-01T17:00,dingling,2016,11,1,17,47,73,7,55,500,24,6,1021,-8.3,0,ESE,1.2,0
2016-11-01T18:00,aotizhongxin,2016,11,1,18,63,95,13,57,700,40,5.8,1026.3,-6.8,0,SW,1.1,0
2016-11-01T18:00,dingling,2016,11,1,18,55,84,2,58,600,12,3.5,1021.2,-7.3,0,N,0.9,0
2016-11-01T19:00,aotizhongxin,2016,11,1,19,64,90,14,58,700,37,5.9,1026.8,-7,0,WSW,1.7,0
2016-11-01T19:00,dingling,2016,11,1,19,55,88,2,59,600,9,3.6,1021.6,-7.8,0,N,0.9,0
2016-11-01T20:00,aotizhongxin,2016,11,1,20,61,81,14,64,700,30,5.4,1026.9,-6.8,0,SW,1.3,0
2016-11-01T20:00,dingling,2016,11,1,20,53,80,3,57,600,10,2.9,1021.7,-7.9,0,N,0.9,0
2016-11-01T21:00,aotizhongxin,2016,11,1,21,61,92,14,69,700,21,3.8,1026.9,-5.4,0,W,0.7,0
2016-11-01T21:00,dingling,2016,11,1,21,52,79,2,53,500,10,1,1021.8,-7,0,WNW,0.5,0
2016-11-01T22:00,aotizhongxin,2016,11,1,22,67,100,11,86,800,3,1.7,1026.9,-4.6,0,E,0.3,0
2016-11-01T22:00,dingling,2016,11,1,22,58,77,2,44,500,13,0.6,1021.6,-7,0,N,1,0
2016-11-01T23:00,aotizhongxin,2016,11,1,23,76,96,10,87,900,2,0.7,1026.5,-3.8,0,SW,0.7,0
2016-11-01T23:00,dingling,2016,11,1,23,53,70,2,39,500,14,-0.1,1021.5,-6.5,0,NNW,1,0
2016-11-02T00:00,aotizhongxin,2016,11,2,0,76,127,8,87,1100,2,0,1026,-3.6,0,SW,0,0
2016-11-02T00:00,dingling,2016,11,2,0,66,74,2,40,900,12,-0.3,1021.1,-6.5,0,N,1,0
2016-11-02T01:00,aotizhongxin,2016,11,2,1,98,157,8,94,1800,2,-0.7,1025.6,-3.6,0,NE,0.6,0
2016-11-02T01:00,dingling,2016,11,2,1,57,65,2,36,500,14,-0.6,1020.6,-6.2,0,WNW,0.8,0
2016-11-02T02:00,aotizhongxin,2016,11,2,2,102,145,6,2,1900,2,-0.6,1025.2,-3,0,E,0.8,0
2016-11-02T02:00,dingling,2016,11,2,2,50,66,2,32,500,15,0,1020.1,-5.8,0,N,0.4,0
2016-11-02T03:00,aotizhongxin,2016,11,2,3,96,135,5,82,1500,2,-0.7,1024.4,-3.7,0,NE,1,0
2016-11-02T03:00,dingling,2016,11,2,3,54,61,2,32,500,15,-0.5,1019.4,-5.7,0,NE,0.5,0
2016-11-02T04:00,aotizhongxin,2016,11,2,4,99,136,4,79,1600,,-0.7,1024.2,-3.7,0,NE,0.5,1
2016-11-02T04:00,dingling,2016,11,2,4,57,66,2,31,600,12,-0.4,1019,-5,0,N,0.7,0
2016-11-02T05:00,aotizhongxin,2016,11,2,5,94,105,5,78,1100,2,-0.6,1023.7,-4,0,NE,0.6,0
2016-11-02T05:00,dingling,2016,11,2,5,58,72,2,34,800,9,-1.6,1018.6,-5.5,0,NW,0.7,0
2016-11-02T06:00,aotizhongxin,2016,11,2,6,81,95,3,75,1100,2,-1.3,1023.4,-3.7,0,ESE,0.5,0
2016-11-02T06:00,dingling,2016,11,2,6,58,66,2,30,600,11,-1.8,1018.2,-5.5,0,N,0.9,0
2016-11-02T07:00,aotizhongxin,2016,11,2,7,71,85,2,70,1000,2,-1.7,1023.3,-3.7,0,SSE,0.4,0
2016-11-02T07:00,dingling,2016,11,2,7,58,67,2,35,600,6,-2.1,1018.2,-5.4,0,N,1.3,0
2016-11-02T08:00,aotizhongxin,2016,11,2,8,66,94,3,67,1100,2,1.4,1023.4,-2,0,WSW,0.3,0
2016-11-02T08:00,dingling,2016,11,2,8,54,79,2,32,600,6,-0.4,1018.4,-5.2,0,NNW,1.2,0
2016-11-02T09:00,aotizhongxin,2016,11,2,9,64,91,3,69,1000,6,3.9,1023.6,-2.7,0,NE,1,0
2016-11-02T09:00,dingling,2016,11,2,9,83,98,3,41,1000,9,2.1,1018.5,-5.3,0,NW,1,0
2016-11-02T10:00,aotizhongxin,2016,11,2,10,74,79,5,69,1000,11,5.4,1023.3,-4.2,0,NNW,1.3,0
2016-11-02T10:00,dingling,2016,11,2,10,67,81,9,49,700,21,4.9,1018,-5.5,0,SW,1.2,0
2016-11-02T11:00,aotizhongxin,2016,11,2,11,80,106,9,75,1100,15,7.7,1022.8,-3.2,0,SW,1,0
2016-11-02T11:00,dingling,2016,11,2,11,74,98,9,53,800,24,6.3,1017.3,-4.8,0,E,1.7,0
2016-11-02T12:00,aotizhongxin,2016,11,2,12,89,128,13,92,1400,17,9.5,1021.8,-2.8,0,SW,1.9,0
2016-11-02T12:00,dingling,2016,11,2,12,93,93,11,72,1200,19,8.1,1016.3,-4.1,0,SE,1.9,0
2016-11-02T13:00,aotizhongxin,2016,11,2,13,112,137,19,109,1500,21,11.2,1020.6,-3,0,SSW,1.8,0
2016-11-02T13:00,dingling,2016,11,2,13,83,83,11,61,900,32,12.4,1014.8,-3,0,S,1.5,0
2016-11-02T14:00,aotizhongxin,2016,11,2,14,106,141,24,95,1200,32,12.1,1019.6,-2.9,0,WSW,2.5,0
2016-11-02T14:00,dingling,2016,11,2,14,30,42,6,22,300,69,14.6,1013.8,-8.2,0,WNW,4.8,0
2016-11-02T15:00,aotizhongxin,2016,11,2,15,93,154,18,95,1200,29,12.3,1019.3,-2.7,0,SW,3,0
2016-11-02T15:00,dingling,2016,11,2,15,22,50,6,12,200,81,15,1013.6,-8.5,0,WNW,4.3,0
2016-11-02T16:00,aotizhongxin,2016,11,2,16,110,130,16,78,1100,35,12.1,1019.3,-2.2,0,SW,2.4,0
2016-11-02T16:00,dingling,2016,11,2,16,27,39,5,12,200,80,14.5,1013.7,-9.6,0,NW,4.5,0
2016-11-02T17:00,aotizhongxin,2016,11,2,17,,171,12,94,1200,22,10.1,1019.2,-1.3,0,SW,1.4,1
2016-11-02T17:00,dingling,2016,11,2,17,22,41,4,14,200,76,13.4,1013.6,-9.1,0,NW,4,0
2016-11-02T18:00,aotizhongxin,2016,11,2,18,,187,,,,4,8.4,1019.5,-0.9,0,WSW,1.5,4
2016-11-02T18:00,dingling,2016,11,2,18,20,39,4,21,300,67,12.6,1013.7,-9.2,0,NW,2.8,0
2016-11-02T19:00,aotizhongxin,2016,11,2,19,105,159,,,2000,2,5.7,1019.5,-0.6,0,W,1.1,2
2016-11-02T19:00,dingling,2016,11,2,19,23,52,3,17,300,57,10.6,1013.9,-8.1,0,WNW,1.5,0
2016-11-02T20:00,aotizhongxin,2016,11,2,20,149,188,8,119,2100,2,7.3,1019.8,-0.2,0,WSW,1.4,0
2016-11-02T20:00,dingling,2016,11,2,20,37,56,3,26,600,39,8.4,1014.4,-2.6,0,E,2.1,0
2016-11-02T21:00,aotizhongxin,2016,11,2,21,160,193,9,117,2100,2,8.7,1019.8,-0.1,0,W,2.6,0
2016-11-02T21:00,dingling,2016,11,2,21,34,54,2,21,500,35,6.3,1014.5,-2.6,0,NE,0.9,0
2016-11-02T22:00,aotizhongxin,2016,11,2,22,162,201,8,115,2200,2,7.6,1019.9,0.1,0,WSW,1.9,0
2016-11-02T22:00,dingling,2016,11,2,22,36,56,2,24,600,30,4.4,1014.8,-3.9,0,NE,1.7,0
2016-11-02T23:00,aotizhongxin,2016,11,2,23,171,203,9,112,2200,2,7.4,1019.5,0.1,0,W,2,0
2016-11-02T23:00,dingling,2016,11,2,23,41,60,2,28,500,25,3.1,1014.5,-4.6,0,E,0.5,0
2016-11-03T00:00,aotizhongxin,2016,11,3,0,169,192,8,109,2200,2,4,1019.3,0.7,0,NE,0.7,0
2016-11-03T00:00,dingling,2016,11,3,0,53,66,2,35,700,21,2.7,1014.3,-4.5,0,NNW,2,0
2016-11-03T01:00,aotizhongxin,2016,11,3,1,161,189,5,102,2300,2,3.5,1018.6,0.4,0,ENE,1.2,0
2016-11-03T01:00,dingling,2016,11,3,1,42,56,2,29,500,24,1.9,1013.9,-4.6,0,NNW,0.7,0
2016-11-03T02:00,aotizhongxin,2016,11,3,2,166,187,4,104,2500,2,2.7,1018.6,-0.2,0,ENE,1,0
2016-11-03T02:00,dingling,2016,11,3,2,47,63,2,33,700,19,0.9,1013.3,-4.2,0,NW,0.5,0
2016-11-03T03:00,aotizhongxin,2016,11,3,3,174,212,5,113,3000,2,1.2,1018.3,-0.4,0,NNE,0.7,0
2016-11-03T03:00,dingling,2016,11,3,3,44,54,2,29,500,19,0.9,1013.3,-4.5,0,NNW,1.8,0
2016-11-03T04:00,aotizhongxin,2016,11,3,4,176,197,4,112,3100,2,0.6,1017.6,-0.7,0,NE,1.3,0
2016-11-03T04:00,dingling,2016,11,3,4,46,55,2,34,500,17,0.6,1012.7,-4.4,0,NW,1.1,0
2016-11-03T05:00,aotizhongxin,2016,11,3,5,164,175,4,101,2900,2,1,1017.1,-0.5,0,NE,0.6,0
2016-11-03T05:00,dingling,2016,11,3,5,37,43,2,23,500,21,0,1012,-4.1,0,N,0.7,0
2016-11-03T06:00,aotizhongxin,2016,11,3,6,140,142,3,88,2500,2,0.2,1016.7,-1.1,0,ENE,1.3,0
2016-11-03T06:00,dingling,2016,11,3,6,43,48,2,29,500,18,0.6,1011.7,-4.2,0,NE,0.7,0
2016-11-03T07:00,aotizhongxin,2016,11,3,7,117,125,4,81,2200,2,-0.1,1016.5,-1.1,0,ENE,0.7,0
2016-11-03T07:00,dingling,2016,11,3,7,42,61,2,32,600,16,0.1,1011.5,-4.2,0,W,0.6,0
2016-11-03T08:00,aotizhongxin,2016,11,3,8,106,155,3,84,2400,2,1.3,1016.8,-0.3,0,ESE,0.6,0
2016-11-03T08:00,dingling,2016,11,3,8,56,79,2,47,600,10,1.8,1011.8,-3.3,0,NNW,1,0
2016-11-03T09:00,aotizhongxin,2016,11,3,9,114,124,4,89,2200,2,4.6,1016.5,0.2,0,ESE,0.9,0
2016-11-03T09:00,dingling,2016,11,3,9,52,85,2,28,600,19,5.1,1011.2,-3,0,NNW,1,0
2016-11-03T10:00,aotizhongxin,2016,11,3,10,126,182,5,100,2400,3,7.6,1016,1,0,SSE,0.8,0
2016-11-03T10:00,dingling,2016,11,3,10,75,101,3,44,800,30,7.8,1010.7,-1.2,0,SSE,1.5,0
2016-11-03T11:00,aotizhongxin,2016,11,3,11,147,183,10,104,2400,7,9.1,1015.3,1.3,0,SE,0.5,0
2016-11-03T11:00,dingling,2016,11,3,11,109,157,9,66,1200,30,9.3,1009.9,-0.9,0,ESE,1.3,0
2016-11-03T12:00,aotizhongxin,2016,11,3,12,166,190,16,108,2300,17,10.5,1013.9,1.3,0,SE,1.5,0
2016-11-03T12:00,dingling,2016,11,3,12,137,176,12,77,1400,36,10.4,1008.7,0.1,0,S,1.9,0
2016-11-03T13:00,aotizhongxin,2016,11,3,13,164,168,17,124,2300,20,12,1012.5,1,0,SSE,1.1,0
2016-11-03T13:00,dingling,2016,11,3,13,155,194,15,88,1400,40,12.2,1007.3,0.3,0,S,1.3,0
2016-11-03T14:00,aotizhongxin,2016,11,3,14,183,245,16,164,2600,14,12.3,1011.3,3.2,0,SSE,1.8,0
2016-11-03T14:00,dingling,2016,11,3,14,166,207,17,97,1500,37,12.7,1006.1,0.4,0,SE,1.7,0
2016-11-03T15:00,aotizhongxin,2016,11,3,15,269,351,14,183,3000,9,11.9,1010.8,3.6,0,S,1.8,0
2016-11-03T15:00,dingling,2016,11,3,15,179,209,19,96,1500,43,13.2,1005.6,0.6,0,ESE,1,0
2016-11-03T16:00,aotizhongxin,2016,11,3,16,299,308,9,154,2800,9,11.2,1010.5,3.2,0,S,1.8,0
2016-11-03T16:00,dingling,2016,11,3,16,172,210,17,111,1600,32,13.1,1005.2,0.5,0,SSW,0.5,0
2016-11-03T17:00,aotizhongxin,2016,11,3,17,263,287,7,145,2800,6,9.8,1010.4,3.7,0,SSE,1.2,0
2016-11-03T17:00,dingling,2016,11,3,17,169,211,8,112,1600,16,10.8,1005.2,1.6,0,NNE,0.7,0
2016-11-03T18:00,aotizhongxin,2016,11,3,18,263,287,6,144,3100,2,7.2,1010.8,4.2,0,E,0.9,0
2016-11-03T18:00,dingling,2016,11,3,18,174,198,2,113,1700,4,8.8,1005.5,1.9,0,ENE,1.2,0
2016-11-03T19:00,aotizhongxin,2016,11,3,19,265,299,5,141,3400,2,6,1010.8,4.2,0,NE,0.7,0
2016-11-03T19:00,dingling,2016,11,3,19,188,210,2,110,2100,4,8.5,1005.9,3.9,0,E,1.8,0
2016-11-03T20:00,aotizhongxin,2016,11,3,20,285,317,4,142,4000,4,5.2,1011.3,4,0,ENE,0.8,0
2016-11-03T20:00,dingling,2016,11,3,20,180,202,2,107,1900,2,6.7,1006.1,2.6,0,NNW,1.3,0
2016-11-03T21:00,aotizhongxin,2016,11,3,21,278,345,5,131,4200,3,4.9,1010.8,4,0,ENE,0.8,0
2016-11-03T21:00,dingling,2016,11,3,21,176,182,2,101,1900,2,4.8,1005.8,1.5,0,N,1.2,0
2016-11-03T22:00,aotizhongxin,2016,11,3,22,268,320,5,117,4300,2,4.3,1010.6,3.4,0,NE,0.4,0
2016-11-03T22:00,dingling,2016,11,3,22,177,198,2,102,1900,2,3.9,1005.9,0.9,0,NNW,0.7,0
2016-11-03T23:00,aotizhongxin,2016,11,3,23,260,333,5,107,4100,2,3.7,1010.5,3,0,ENE,0.7,0
2016-11-03T23:00,dingling,2016,11,3,23,179,187,2,96,1800,2,3.6,1005.5,1,0,NW,1,0
2016-11-04T00:00,aotizhongxin,2016,11,4,0,257,315,5,103,4000,2,3.5,1010.1,2.8,0,ENE,0.8,0
2016-11-04T00:00,dingling,2016,11,4,0,193,201,2,94,2400,2,3,1005,0.7,0,NNW,1.2,0
2016-11-04T01:00,aotizhongxin,2016,11,4,1,248,293,5,95,4100,2,3.2,1009.6,2.6,0,,0,1
2016-11-04T01:00,dingling,2016,11,4,1,187,195,2,88,2200,2,2.5,1004.6,0.9,0,NNE,0.3,0
2016-11-04T02:00,aotizhongxin,2016,11,4,2,238,305,4,,4100,2,2.6,1009.2,2,0,NE,0.1,1
2016-11-04T02:00,dingling,2016,11,4,2,172,186,2,87,1800,2,2.5,1004.1,0.7,0,NNW,1.6,0
2016-11-04T03:00,aotizhongxin,2016,11,4,3,228,289,3,99,3900,2,2.4,1008.6,1.8,0,ENE,0.6,0
2016-11-04T03:00,dingling,2016,11,4,3,163,172,2,86,1700,2,2.4,1003.7,0.8,0,NNW,1.5,0
2016-11-04T04:00,aotizhongxin,2016,11,4,4,225,285,3,108,3900,,1.9,1008,1.5,0,ENE,0.7,1
2016-11-04T04:00,dingling,2016,11,4,4,153,162,2,81,1700,2,2.1,1003,0.5,0,NNW,1.4,0
2016-11-04T05:00,aotizhongxin,2016,11,4,5,219,287,3,97,3900,2,2.3,1007.7,1.9,0,,0.1,1
2016-11-04T05:00,dingling,2016,11,4,5,149,164,2,82,1600,2,2.2,1002.6,0.6,0,NNW,0.8,0
2016-11-04T06:00,aotizhongxin,2016,11,4,6,223,272,4,111,4200,2,2,1007.3,1.6,0,E,0,0
2016-11-04T06:00,dingling,2016,11,4,6,155,166,2,86,1700,2,1.8,1002.2,0,0,NNW,1.5,0
2016-11-04T07:00,aotizhongxin,2016,11,4,7,217,253,4,112,4300,2,1.9,1007.1,1.5,0,ENE,0.2,0
2016-11-04T07:00,dingling,2016,11,4,7,165,180,2,85,2300,2,1.3,1002.2,0,0,NNE,0.9,0
2016-11-04T08:00,aotizhongxin,2016,11,4,8,194,253,2,110,3800,2,3.5,1007.5,3.1,0,ENE,1,0
2016-11-04T08:00,dingling,2016,11,4,8,193,193,2,87,2100,4,2.1,1002.3,0.8,0,NNW,1.1,0
2016-11-04T09:00,aotizhongxin,2016,11,4,9,206,278,3,125,4000,2,4.9,1006.9,4.3,0,NE,1.5,0
2016-11-04T09:00,dingling,2016,11,4,9,186,213,2,90,2000,5,4.9,1001.8,2.4,0,WSW,0.5,0
2016-11-04T10:00,aotizhongxin,2016,11,4,10,238,269,2,157,3300,4,6.9,1006.5,4,0,ENE,1.1,0
2016-11-04T10:00,dingling,2016,11,4,10,208,210,2,101,2000,14,7.9,1001.3,3,0,S,1.1,0
2016-11-04T11:00,aotizhongxin,2016,11,4,11,274,274,3,144,3200,10,9.2,1005.7,4.6,0,NE,1.2,0
2016-11-04T11:00,dingling,2016,11,4,11,245,263,5,116,2300,20,9.6,1000.6,3.8,0,ENE,1.1,0
2016-11-04T12:00,aotizhongxin,2016,11,4,12,291,291,6,146,3200,16,11.1,1004.6,5.2,0,SE,1.2,0
2016-11-04T12:00,dingling,2016,11,4,12,294,326,8,132,2500,29,11.5,999.4,4.5,0,SSE,1.3,0
2016-11-04T13:00,aotizhongxin,2016,11,4,13,300,300,8,151,3300,19,12.4,1003.2,5.5,0,SE,1.1,0
2016-11-04T13:00,dingling,2016,11,4,13,301,332,9,138,2500,33,12.7,998.1,4.9,0,S,1.5,0
2016-11-04T14:00,aotizhongxin,2016,11,4,14,309,309,9,163,3400,22,12.1,1002.3,5.5,0,SSE,1.7,0
2016-11-04T14:00,dingling,2016,11,4,14,294,329,10,151,2500,33,13.3,997.1,4.7,0,ESE,1.5,0
2016-11-04T15:00,aotizhongxin,2016,11,4,15,334,334,8,196,4100,10,10.9,1001.8,5.6,0,SSE,1.7,0
2016-11-04T15:00,dingling,2016,11,4,15,294,320,10,158,2500,31,13.8,996.6,4.4,0,S,1.2,0
2016-11-04T16:00,aotizhongxin,2016,11,4,16,315,315,5,182,4300,3,8.1,1002.2,5.2,0,ESE,2.4,0
2016-11-04T16:00,dingling,2016,11,4,16,289,307,7,155,2500,33,13.2,996.6,3.8,0,SE,0.9,0
2016-11-04T17:00,aotizhongxin,2016,11,4,17,258,258,3,137,4100,2,7,1002.5,5.5,0,SSE,1.6,0
2016-11-04T17:00,dingling,2016,11,4,17,294,328,3,159,2700,15,11.6,996.9,4.8,0,ESE,0.9,0
2016-11-04T18:00,aotizhongxin,2016,11,4,18,242,242,2,126,4300,2,6.5,1002.7,5.4,0,SE,1.6,0
2016-11-04T18:00,dingling,2016,11,4,18,298,315,2,162,2900,2,9.9,997.4,5.7,0,ESE,1.8,0
2016-11-04T19:00,aotizhongxin,2016,11,4,19,233,233,2,121,4400,2,6.6,1003.3,5.7,0,SE,0.9,0
2016-11-04T19:00,dingling,2016,11,4,19,306,326,2,155,3000,2,8.4,998,5.5,0,E,1.1,0
2016-11-04T20:00,aotizhongxin,2016,11,4,20,225,225,3,120,4500,2,6.5,1003.3,5.8,0,SSW,1,0
2016-11-04T20:00,dingling,2016,11,4,20,293,309,2,137,3300,2,6.8,998.2,5.1,0,E,1.3,0
2016-11-04T21:00,aotizhongxin,2016,11,4,21,220,261,3,134,4300,2,6.6,1003.7,6,0,E,1.3,0
2016-11-04T21:00,dingling,2016,11,4,21,264,277,2,114,3200,2,5.7,998.6,4.7,0,ESE,1.2,0
2016-11-04T22:00,aotizhongxin,2016,11,4,22,203,222,2,132,3900,2,6.7,1003.9,6.1,0,ENE,1,0
2016-11-04T22:00,dingling,2016,11,4,22,262,266,2,102,3700,2,5.1,998.9,4.7,0,SE,1.6,0
2016-11-04T23:00,aotizhongxin,2016,11,4,23,216,229,2,133,4100,2,6.6,1003.8,6,0,E,1.1,0
2016-11-04T23:00,dingling,2016,11,4,23,141,166,2,100,3900,2,5.2,999.1,4.9,0,NE,0.6,0
2016-11-05T00:00,aotizhongxin,2016,11,5,0,235,240,2,134,4300,2,6.4,1004,5.8,0,ENE,1.2,0
2016-11-05T00:00,dingling,2016,11,5,0,139,142,2,102,3700,2,5,998.9,4.7,0,NNW,1,0
2016-11-05T01:00,aotizhongxin,2016,11,5,1,230,235,3,127,4500,2,6.1,1003.8,5.7,0,ENE,1,0
